study_hours,attendance,assignment_completion,midterm_score,final_score,project_score,backlogs,sleep_hours,stress,anxiety,depression,motivation,concentration,time_management,self_discipline,social_media_hours,gaming_hours,netflix_hours,screen_time,physical_activity,junk_food_frequency,caffeine_mg,late_night_frequency,procrastination_score,family_income,parental_education_level,internet_quality,library_visits,online_courses_completed,part_time_hours,peer_study_group,relationship_status,hostel_student,extracurricular_hours,phone_unlocks_per_day,previous_gpa,class_participation,weekly_study_sessions,group_study_hours,financial_stress,gpa,performance_level
6.352914,92.07629,100.0,69.679276,76.61513,77.03399,0,7.051943,3.2201917,52.51831,47.51831,8.040745,6.4773974,8.124688,8.124688,1.1930734,0.79538226,0.79538226,2.783838,5.2046175,1.7953823,146.06339,0.79538226,1.6706942,30449.678,5,7.4022374,2.645285,3,3.1500974,1,0,0,4.479403,35.907646,6.9679275,7.769973,3.645285,3.645285,2.7656498,1.2129359,Low
3.449582,72.3976,70.89815,55.647327,59.776794,63.937508,3,6.0727515,1.8785979,40.253174,35.253174,6.384771,6.35961,6.0598764,6.0598764,4.8665543,3.2443697,3.2443697,11.355294,2.7556303,4.2443695,206.11707,3.2443697,6.184493,8006.622,2,4.11373,1.7098218,0,6.534548,0,1,1,3.3500547,84.88739,5.564733,4.7696986,2.709822,1.7098218,5.2364817,0.96356237,Low
3.260667,71.24553,69.65317,54.54171,58.450054,62.905598,3,5.6641717,1.5561978,36.91587,31.915869,6.4130154,6.5083895,5.9768777,5.9768777,6.2925324,4.1950216,4.1950216,14.682576,1.8049783,5.1950216,231.41263,4.1950216,7.218144,24396.104,4,6.137278,1.6361141,0,7.5589075,0,1,0,3.3407636,103.90044,5.454171,4.612992,2.6361141,1.6361141,2.9904466,0.7399145,Low
1.2151086,57.121056,46.27307,45.045048,47.054058,54.042046,5,6.338462,1.0,11.69778,6.6977797,5.6949453,7.5564847,4.418205,4.418205,5.7827477,3.8551652,3.8551652,13.493078,2.1448348,4.8551655,215.65495,3.8551652,8.43696,23886.518,2,4.6538067,1.0030031,0,7.8521624,0,1,1,2.4152017,97.1033,4.5045047,2.421208,2.0030031,1.0030031,2.7927117,0.6667173,Low
6.0482697,88.553276,89.87158,70.39413,77.47295,77.70119,0,6.6844306,3.5934033,54.490494,49.490494,7.175089,6.3935757,7.324772,7.324772,2.1772783,1.4515188,1.4515188,5.0803156,4.548481,2.4515188,169.4796,1.4515188,3.126747,48126.68,3,5.975361,2.692942,3,3.7585769,1,0,0,3.63183,49.030376,7.039413,7.0177135,3.692942,3.692942,4.324005,1.0570525,Low
5.5714116,82.75063,69.36143,71.94523,79.334274,79.14888,2,6.4992213,5.058438,65.06153,60.06153,5.4553776,5.7922463,5.9574285,5.9574285,2.0986435,1.3990957,1.3990957,4.896835,4.6009045,2.3990958,182.55725,1.3990957,4.441667,52276.074,5,7.180875,2.7963488,1,3.602747,1,0,0,2.16108,47.981915,7.194523,5.7537775,3.7963488,3.7963488,3.8232272,0.95352316,Low
3.169071,68.701256,57.13541,56.98418,61.381016,65.185234,4,6.155924,1.094829,34.562046,29.562046,5.656959,6.828142,5.1423607,5.1423607,4.958506,3.3056707,3.3056707,11.569848,2.6943293,4.3056707,200.11841,3.3056707,7.16331,45347.98,2,4.4144435,1.7989453,0,6.5067253,0,1,1,2.3434155,86.11342,5.698418,3.9413059,2.7989452,1.7989453,4.55636,0.8883698,Low
5.6426244,83.11633,69.41927,72.46487,79.95784,79.63387,2,6.688338,3.2962165,52.270386,47.270386,5.885606,6.679632,5.961285,5.961285,2.2987638,1.5325092,1.5325092,5.3637824,4.4674907,2.532509,168.93744,1.5325092,4.571224,50455.082,2,4.468327,2.8309908,1,3.7015183,1,0,1,2.1302943,50.650185,7.246486,5.792276,3.8309908,3.8309908,5.683032,1.0178359,Low
5.532426,84.427185,80.59034,68.84561,75.61473,76.255905,1,7.1035113,2.0127091,43.57822,38.57822,6.920082,7.017826,6.7060227,6.7060227,1.5747731,1.0498488,1.0498488,3.6744707,4.9501514,2.0498488,141.62256,1.0498488,3.343826,34696.027,4,6.192691,2.5897074,2,3.4601414,1,0,0,3.1163154,40.996975,6.884561,6.29573,3.5897074,3.5897074,3.3791904,1.1996005,Low
0.0,39.49197,35.292225,24.091846,21.910215,34.48572,7,5.7358527,1.0,22.151585,17.151585,4.614429,5.462684,3.6861484,3.6861484,6.9633474,4.6422315,4.6422315,16.24781,1.3577685,5.6422315,239.26694,4.6422315,9.956083,9874.519,0,2.7419014,0.0,0,10.036108,0,1,1,3.0800252,112.84463,2.4091845,1.0,0.60612303,0.0,5.4015374,0.21536621,Low
4.693414,79.00015,73.198494,64.40098,70.28118,72.10758,2,7.262277,2.6953578,49.055305,44.055305,6.244723,6.3563786,6.213233,6.213233,0.7698505,0.51323366,0.51323366,1.7963178,5.4867663,1.5132337,132.35059,0.51323366,3.300001,40551.09,3,5.7945085,2.2933989,1,3.2198348,1,0,0,2.9198341,30.264673,6.4400983,5.506632,3.2933989,3.2933989,4.142512,0.96416897,Low
4.302007,75.502,63.951775,63.77711,69.53253,71.52531,3,6.74594,4.571302,61.96313,56.96313,5.198014,5.454265,5.596785,5.596785,1.5443918,1.0295945,1.0295945,3.6035807,4.9704056,2.0295944,166.60086,1.0295945,4.4328094,11517.343,3,5.334205,2.2518075,0,3.7777872,1,0,0,2.3449776,40.59189,6.3777113,4.8485923,3.2518075,3.2518075,5.463337,0.8109325,Low
5.582881,86.22601,89.86966,66.90419,73.285034,74.44392,1,6.5381217,2.460329,45.663242,40.663242,7.4692025,6.749397,7.324644,7.324644,3.14584,2.0972266,2.0972266,7.3402934,3.9027734,3.0972266,177.5201,2.0972266,3.7725828,38350.098,4,6.1407948,2.4602795,2,4.636947,1,0,0,3.8643644,61.944534,6.690419,6.7849236,3.4602795,3.4602795,3.5700881,0.9985815,Low
0.39407304,51.25965,35.73572,41.521618,42.82594,50.75351,6,5.9152217,2.1919863,42.249146,37.249146,3.9740765,5.2848315,3.715715,3.715715,5.2193856,3.4795904,3.4795904,12.178567,2.5204096,4.4795904,216.30757,3.4795904,8.763876,20608.898,3,5.212441,0.76810783,0,7.7114825,0,1,0,1.947607,89.59181,4.1521616,1.4838226,1.7681078,0.76810783,4.270836,0.4017499,Low
4.4535427,76.14813,63.28251,65.08095,71.09714,72.74222,3,6.6135855,3.38914,52.799118,47.799118,5.4588633,6.152122,5.5521674,5.5521674,2.4912963,1.6608641,1.6608641,5.8130245,4.3391356,2.660864,173.71733,1.6608641,5.108697,18347.617,3,5.5683417,2.3387296,0,4.3221345,1,0,0,2.2134376,53.21728,6.5080943,4.890897,3.3387296,3.3387296,4.618266,0.8680324,Low
2.925878,67.67736,58.287815,54.87213,58.846558,63.21399,4,5.832985,3.5887115,52.53955,47.53955,5.134536,5.4888387,5.2191877,5.2191877,4.848673,3.2324483,3.2324483,11.313569,2.7675517,4.2324486,222.86057,3.2324483,7.013261,11533.808,1,3.9006865,1.6581421,0,6.5743065,0,1,1,2.5610456,84.64897,5.487213,3.8773298,2.658142,1.6581421,6.268617,0.34515712,Low
2.6322067,64.28115,46.7207,55.561375,59.67365,63.857285,4,6.3847346,1.0,30.496315,25.496315,5.0981693,7.0043373,4.4480467,4.4480467,4.516017,3.0106778,3.0106778,10.537373,2.9893222,4.010678,190.32033,3.0106778,7.562631,26145.848,3,5.2327304,1.7040917,0,6.3065863,0,1,0,1.743955,80.213554,5.5561376,3.1521385,2.7040918,1.7040917,3.4670238,0.6877935,Low
5.591693,82.65812,68.19792,72.388214,79.86586,79.56233,2,6.894457,2.97193,50.302002,45.302002,5.869795,6.8057475,5.8798614,5.8798614,1.7985092,1.1990062,1.1990062,4.1965218,4.800994,2.199006,155.68948,1.1990062,4.3191447,54639.633,3,5.4393444,2.825881,1,3.373125,1,0,0,2.0539806,43.98012,7.2388215,5.705743,3.825881,3.825881,4.5807896,1.0643982,Low
1.897105,62.981304,60.974674,46.48462,48.781544,55.385643,4,6.5241337,3.9737172,56.98218,51.98218,5.165572,4.633496,5.3983116,5.3983116,2.5086675,1.672445,1.672445,5.8535576,4.327555,2.672445,179.91052,1.672445,5.274133,18771.498,1,3.640642,1.0989746,0,5.5734706,0,0,1,3.2993371,53.448902,4.648462,3.4972863,2.0989745,1.0989746,6.8248367,0.45077053,Low
7.2992654,91.545456,70.29478,84.6708,94.60496,91.02608,1,6.783679,1.0,34.385406,29.385408,6.540138,8.685693,6.0196514,6.0196514,3.0858386,2.0572257,2.0572257,7.20029,3.9427743,3.0572257,161.71677,2.0572257,5.0375743,22824.816,2,4.896652,3.6447198,2,3.4125059,1,0,1,1.3749317,61.144516,8.46708,6.6643715,4.64472,4.64472,4.062375,1.2892098,Low
1.8048718,61.253487,53.37477,47.692844,50.231415,56.513325,4,7.1101613,1.0007405,36.003418,31.003418,5.358204,6.1126285,4.891651,4.891651,2.0093114,1.3395408,1.3395408,4.688393,4.660459,2.339541,140.19363,1.3395408,5.4478893,11646.715,2,4.0418553,1.1795231,0,5.160018,0,0,1,2.7121282,46.790817,4.7692847,3.0711744,2.179523,1.1795231,5.025039,0.73162675,Low
1.2135477,60.363094,65.77213,40.158573,41.19029,49.481335,4,6.226098,1.0,21.083683,16.083683,6.682019,6.604993,5.718142,5.718142,5.5566854,3.7044568,3.7044568,12.965599,2.2955432,4.704457,211.1337,3.7044568,6.986315,45612.652,4,6.774715,0.6772383,0,8.027219,0,1,0,4.040904,94.089134,4.015857,3.3953805,1.6772382,0.6772383,1.2975307,0.5250609,Low
4.526153,75.52696,57.377174,67.10185,73.522224,74.628395,3,6.2753153,3.5258713,53.06349,48.06349,5.0563617,6.269224,5.1584783,5.1584783,3.4902444,2.3268297,2.3268297,8.143904,3.6731703,3.3268297,195.0636,2.3268297,6.168351,18686.803,2,4.141172,2.473457,0,4.8533726,1,0,1,1.6850213,66.53659,6.7101855,4.631935,3.473457,3.473457,6.0630608,0.9272377,Low
1.1221008,60.0551,66.667564,39.248863,40.098637,48.632275,4,5.9053864,4.890435,62.46538,57.46538,5.362325,3.7855654,5.7778378,5.7778378,4.035918,2.690612,2.690612,9.417143,3.309388,3.690612,219.62271,2.690612,5.9127746,39302.277,3,5.1758237,0.616591,0,7.0740213,0,1,0,4.161247,73.81224,3.9248865,3.3944287,1.616591,0.616591,5.655202,0.40626004,Low
4.666441,79.97121,79.83403,62.5398,68.04776,70.370476,2,6.991976,1.0,29.279316,24.279316,7.3462915,7.5506988,6.6556025,6.6556025,2.7673137,1.8448758,1.8448758,6.4570656,4.155124,2.8448758,155.34627,1.8448758,4.1892734,18194.252,4,6.198902,2.1693199,1,4.675556,1,0,0,3.4862823,56.89752,6.2539797,5.824922,3.1693199,3.1693199,2.419719,1.1787602,Low
7.662011,96.214096,87.42423,83.109024,92.730835,89.56843,0,6.1484346,7.875382,85.39934,80.39934,5.9816375,5.180646,7.1616154,7.1616154,1.930736,1.2871573,1.2871573,4.5050507,4.7128425,2.2871573,207.36853,1.2871573,3.125542,14739.997,3,5.807958,3.5406017,3,2.7465556,1,0,0,2.6210136,45.743145,8.310903,7.702217,4.5406017,4.5406017,6.5519977,0.8670237,Low
2.2333095,66.528496,72.17171,46.206894,48.448273,55.126434,3,6.659562,4.6668615,62.485474,57.485474,5.728598,4.2480946,6.1447806,6.1447806,1.7721852,1.1814568,1.1814568,4.135099,4.818543,2.1814568,172.11232,1.1814568,4.036676,38560.043,4,6.772023,1.0804596,0,5.1009974,0,0,0,4.064321,43.629135,4.6206894,4.22524,2.0804596,1.0804596,4.060342,0.616405,Low
1.1002376,56.73829,47.422596,43.896133,45.675358,52.969723,5,7.0203342,4.377824,61.129433,56.129433,4.123859,4.184447,4.4948397,4.4948397,0.77123183,0.51415455,0.51415455,1.7995409,5.4858456,1.5141546,149.20288,0.51415455,5.019315,17049.574,3,5.913576,0.9264088,0,4.5877457,0,0,0,2.568431,30.28309,4.389613,2.4212487,1.9264089,0.9264088,4.828386,0.5207915,Low
2.6240652,65.586555,54.797367,53.481148,57.177376,61.915737,4,6.7820783,1.0,30.777075,25.777075,5.6272554,6.846938,4.986491,4.986491,3.3071408,2.2047606,2.2047606,7.716662,3.7952394,3.2047606,166.14282,2.2047606,6.2182693,30104.73,4,6.45146,1.5654098,0,5.639351,0,0,0,2.4210813,64.095215,5.3481145,3.551901,2.56541,1.5654098,2.2670116,0.7953778,Low
3.6643317,70.9349,55.67946,61.062622,66.27515,68.99178,3,6.7216024,1.2983958,37.361572,32.361572,5.466578,6.913403,5.045297,5.045297,3.0934982,2.0623322,2.0623322,7.2181625,3.9376678,3.0623322,164.85393,2.0623322,6.017035,49136.64,2,4.662867,2.0708416,0,4.991491,1,0,1,1.9744558,61.246643,6.106262,4.116139,3.0708416,3.0708416,4.494571,0.72919613,Low
5.188843,82.53445,79.54141,66.53097,72.83716,74.095566,1,6.7107997,2.5870636,47.002277,42.002277,6.7360187,6.6352463,6.636094,6.636094,2.5474641,1.6983094,1.6983094,5.944083,4.3016906,2.6983094,166.81992,1.6983094,4.0622153,38181.723,3,5.5129213,2.4353979,2,4.262912,1,0,0,3.2006965,53.96619,6.6530967,6.071492,3.4353979,3.4353979,4.2872305,1.1368458,Low
4.9005823,80.10903,73.6367,65.84519,72.01423,73.45551,2,6.966111,2.7253685,48.614014,43.614014,6.2886467,6.4820786,6.242447,6.242447,1.6848259,1.1232172,1.1232172,3.9312603,4.876783,2.1232173,150.9502,1.1232172,3.8807702,47519.023,4,6.236489,2.3896794,1,3.7335377,1,0,0,2.8527677,42.464344,6.5845194,5.632127,3.3896794,3.3896794,3.671112,1.0033433,Low
2.3120623,64.70988,58.897377,50.116123,53.139347,58.775047,4,5.986802,5.582019,67.83545,62.83545,4.6653104,4.1520452,5.259825,5.259825,3.4694662,2.3129776,2.3129776,8.095421,3.6870224,3.3129776,215.20952,2.3129776,6.0531526,47968.383,2,4.6054077,1.341075,0,5.9719024,0,0,1,2.9187503,66.25955,5.0116124,3.6009,2.341075,1.341075,6.5836225,0.3154212,Low
5.6110196,80.94636,57.347538,75.245766,83.294914,82.22938,2,6.5891037,1.9718884,42.114647,37.114647,5.419348,7.5420747,5.1565027,5.1565027,3.2058094,2.1372063,2.1372063,7.480222,3.8627937,3.1372063,173.83507,2.1372063,5.980704,15711.3125,2,4.722636,3.0163844,1,4.120822,1,0,1,1.1401182,62.744125,7.524576,5.172887,4.016384,4.016384,4.751673,0.91215134,Low
6.5371094,91.25397,91.41054,73.67568,81.41082,80.76397,0,6.5299053,1.8039123,40.72163,35.72163,7.7366486,7.53027,7.4273696,7.4273696,3.4669862,2.3113241,2.3113241,8.089634,3.6886759,3.3113241,177.37885,2.3113241,3.8839545,28525.6,4,6.0979524,2.9117122,3,4.399612,1,0,0,3.5156572,66.22648,7.3675685,7.339082,3.9117122,3.9117122,3.2834895,1.320475,Low
2.1440587,67.62581,81.433105,43.222164,44.8666,52.340687,3,6.0735445,4.3902044,59.09201,54.09201,6.45914,4.275344,6.762207,6.762207,3.733846,2.4892306,2.4892306,8.712307,3.5107694,3.4892306,208.57896,2.4892306,4.7270236,81410.68,4,6.531274,0.8814777,0,6.607753,0,0,0,4.880729,69.784615,4.3222165,4.6436844,1.8814777,0.8814777,4.07486,0.45129532,Low
5.231763,83.8522,86.16035,65.198135,71.23776,72.85159,1,6.854581,1.3770009,38.250313,33.250313,7.4690127,7.1298547,7.077357,7.077357,2.6412392,1.7608261,1.7608261,6.1628914,4.239174,2.760826,156.59479,1.7608261,3.6834695,21994.574,2,4.760451,2.3465424,2,4.4142838,1,0,1,3.7308142,55.216522,6.5198135,6.4238987,3.3465424,3.3465424,4.456237,1.2087078,Low
0.47765017,57.67029,71.69224,33.159317,32.79118,42.948696,4,6.143821,1.2984324,36.06184,31.06184,6.577421,5.1398315,6.112816,6.112816,4.904827,3.2698846,3.2698846,11.444596,2.7301154,4.2698846,201.08087,3.2698846,6.1570687,24735.49,2,4.883741,0.21062107,0,8.059263,0,1,1,4.902195,85.3977,3.3159316,3.323437,1.2106211,0.21062107,4.1870484,0.40119177,Low
2.7584238,67.79837,64.03749,52.178806,55.614567,60.70022,3,6.4282746,5.025487,64.65477,59.65477,5.114007,4.5016026,5.6024995,5.6024995,2.3358898,1.5572598,1.5572598,5.4504094,4.44274,2.5572598,186.97267,1.5572598,4.9547606,24176.375,3,5.488604,1.478587,0,5.078673,0,0,0,3.1239123,51.1452,5.2178807,4.081086,2.4785872,1.478587,5.4883804,0.519396,Low
3.2060015,70.928604,69.39157,54.197117,58.03654,62.583977,3,6.7613053,1.9984608,42.701393,37.701393,6.202725,6.099715,5.959438,5.959438,2.6540005,1.7693337,1.7693337,6.192668,4.230666,2.7693336,163.06462,1.7693337,4.8098955,20229.525,2,4.7682405,1.6131412,0,5.1561923,0,0,1,3.3462968,55.386673,5.4197116,4.5725794,2.6131413,1.6131412,4.7451854,0.77631366,Low
6.191318,86.02927,70.43607,76.32587,84.59104,83.23747,1,5.727166,5.412613,65.98072,60.98072,5.496381,6.02301,6.0290713,6.0290713,4.3596582,2.9064388,2.9064388,10.172536,3.0935612,3.9064388,231.31929,2.9064388,5.8773675,43875.707,3,5.8056703,3.088391,2,4.818048,1,1,0,1.9406804,78.12878,7.6325865,6.1174626,4.088391,4.088391,5.259711,0.9674196,Low
7.0091424,89.84295,68.78344,82.87271,92.44725,89.34786,1,5.8381777,5.445815,66.479515,61.47951,5.369579,6.4262133,5.9188957,5.9188957,3.9966958,2.6644638,2.6644638,9.3256235,3.3355362,3.6644638,224.39206,2.6644638,5.745568,27324.916,3,5.4273653,3.5248473,2,4.1396165,1,1,0,1.3940486,73.289276,8.287271,6.443743,4.524847,4.524847,5.6712685,0.8292315,Low
3.3190365,70.84044,65.471535,56.02489,60.229866,64.289894,3,5.887032,1.0,29.631222,24.631222,6.377062,7.0929112,5.6981025,5.6981025,6.061031,4.040687,4.040687,14.1424055,1.9593128,5.040687,221.22061,4.040687,7.3425846,28637.111,3,5.4167447,1.7349926,0,7.3056946,0,1,0,2.96311,100.81374,5.602489,4.433095,2.7349925,1.7349926,3.2253368,0.87059206,Low
3.2420037,71.62206,72.47228,53.696957,57.436348,62.11716,3,6.009394,4.5423355,60.08865,55.08865,5.8285303,4.9072204,6.164819,6.164819,3.8664987,2.5776658,2.5776658,9.021831,3.4223342,3.5776658,212.75333,2.5776658,5.412847,15211.908,3,5.050172,1.5797971,0,5.9978685,0,1,0,3.5850215,71.553314,5.3696957,4.744616,2.5797973,1.5797971,5.6224046,0.6225377,Low
3.84488,75.84598,79.72945,56.40424,60.685085,64.64396,2,6.4352107,1.6206585,39.134163,34.134163,7.010824,6.4846716,6.6486297,6.6486297,3.846319,2.5642126,2.5642126,8.974744,3.4357874,3.5642126,183.13297,2.5642126,4.9155827,22438.645,3,5.3794994,1.7602826,1,5.80393,0,1,0,3.8883471,71.28425,5.640424,5.4089127,2.7602825,1.7602826,3.8961115,0.95303184,Low
4.572434,80.47787,85.6942,60.369705,65.44365,68.34506,1,6.0734115,1.1239953,34.595142,29.59514,7.559775,7.0516376,7.04628,7.04628,5.2040567,3.469371,3.469371,12.142798,2.530629,4.4693713,205.32109,3.469371,5.4230914,21004.236,3,5.217904,2.024647,2,6.444724,1,1,0,4.0216327,89.38742,6.0369706,6.0709267,3.024647,3.024647,3.755105,1.127911,Low
3.6660793,75.53447,83.22445,54.189484,58.027378,62.57685,2,6.4433947,1.7346324,40.00738,35.00738,7.2147174,6.2788067,6.88163,6.88163,3.7693734,2.5129156,2.5129156,8.795205,3.4870844,3.5129156,182.7338,2.5129156,4.6312857,16917.166,2,4.8955812,1.6126322,1,5.9002833,0,1,1,4.268998,70.258316,5.418948,5.494262,2.612632,1.6126322,4.438244,1.170971,Low
4.9703054,81.68153,80.98004,64.53228,70.438736,72.230125,1,6.178203,4.9487014,63.516216,58.516216,6.281462,5.401071,6.7320027,6.7320027,3.1544182,2.1029456,2.1029456,7.360309,3.8970544,3.1029456,202.57538,2.1029456,4.370943,21304.002,3,5.248811,2.3021522,2,4.8007936,1,0,0,3.4298506,62.05891,6.453228,6.034155,3.3021522,3.3021522,5.6522703,0.77144927,Low
3.40795,67.55171,43.071785,62.29168,67.750015,70.1389,4,7.007142,2.4590302,46.708797,41.708797,4.3144927,6.372192,4.204786,4.204786,1.6760459,1.1173639,1.1173639,3.9107738,4.882636,2.117364,148.11122,1.1173639,5.912578,26842.984,2,4.7530136,2.1527786,0,3.9645853,1,0,1,1.0520072,42.34728,6.229168,3.3575644,3.1527786,3.1527786,5.027573,0.81284493,Low
3.5036008,76.632706,94.68819,50.10496,53.12595,58.76463,2,7.1421776,1.0,29.381428,24.381428,8.333165,6.714902,7.6458793,7.6458793,2.3105822,1.5403881,1.5403881,5.3913584,4.459612,2.540388,146.21164,1.5403881,2.8945088,67446.34,3,5.4835296,1.3403306,1,5.2000575,0,0,0,5.3055487,50.807762,5.010496,5.98621,2.3403306,1.3403306,3.1418989,1.0518436,Low
0.0,48.927803,55.22584,28.278782,26.934538,38.393528,6,6.194848,1.9766076,41.262966,36.262966,5.3062906,4.467721,5.015056,5.015056,4.439678,2.9597855,2.9597855,10.359249,3.0402145,3.9597855,198.55965,2.9597855,6.9447293,19047.504,4,6.046404,0.0,0,8.074533,0,1,0,4.1298037,79.19571,2.8278782,1.9003081,0.8852521,0.0,3.3711271,0.29292783,Low
5.2524457,80.67477,66.47524,70.27453,77.32944,77.58956,2,6.3681226,3.4596467,52.775627,47.775627,5.6724954,6.499927,5.7650166,5.7650166,3.2290955,2.1527302,2.1527302,7.534556,3.8472698,3.1527302,189.17838,2.1527302,5.387714,21029.18,2,4.4867883,2.6849687,1,4.4677615,1,0,1,2.0800476,63.054604,7.027453,5.449985,3.6849687,3.6849687,5.6982536,0.92001367,Low
6.0966697,87.48283,81.99686,72.72581,80.27097,79.87742,1,6.3803434,4.568327,61.118225,56.118225,6.429183,6.1071725,6.7997904,6.7997904,2.691877,1.7945845,1.7945845,6.281046,4.2054152,2.7945845,189.52081,1.7945845,3.9947941,20441.922,2,4.4698687,2.8483872,2,3.9461973,1,0,1,2.9514034,55.891693,7.2725806,6.6481776,3.8483872,3.8483872,6.271346,1.1353096,Low
1.7744819,61.09781,53.352398,47.470516,49.96462,56.305813,4,6.2530627,6.1530094,72.716965,67.716965,4.132928,3.6502368,4.89016,4.89016,2.377794,1.585196,1.585196,5.548186,4.414804,2.585196,199.08597,1.585196,5.695036,75905.09,4,6.038933,1.164701,0,5.420495,0,0,0,2.7254589,51.70392,4.7470512,3.0548608,2.164701,1.164701,5.475531,0.2202051,Low
4.9152904,75.85239,47.655582,72.45078,79.94094,79.62073,3,6.0560265,3.839807,54.924614,49.924614,4.3462186,6.5017447,4.510372,4.510372,4.0364437,2.6909623,2.6909623,9.418368,3.3090377,3.6909623,209.12694,2.6909623,7.18059,30841.951,3,5.3568983,2.8300521,0,4.86091,1,1,0,0.6803199,73.819244,7.2450786,4.3404245,3.8300521,3.8300521,4.9714093,0.72165453,Low
1.3002352,60.302708,62.809185,41.54947,42.85936,50.779503,4,6.5284715,1.0,25.308313,20.308313,6.3436685,6.4160767,5.5206122,5.5206122,4.396087,2.9307249,2.9307249,10.257537,3.0692751,3.9307249,187.92175,2.9307249,6.4101124,16161.568,1,3.6112852,0.7699645,0,7.1607604,0,1,1,3.750648,78.614494,4.154947,3.290577,1.7699645,0.7699645,4.7426023,0.54258657,Low
2.080462,65.32971,69.5644,45.712364,47.85484,54.664875,3,5.807765,4.595418,60.033104,55.033104,5.6365232,4.3786173,5.97096,5.97096,4.4747186,2.9831457,2.9831457,10.44101,3.0168543,3.9831457,225.44855,2.9831457,6.012186,16783.457,3,5.285845,1.0474911,0,6.9356546,0,1,0,3.9234688,79.66292,4.5712366,4.0184507,2.047491,1.0474911,5.383029,0.44937822,Low
0.0,43.0436,32.150414,30.990192,30.18823,40.92418,7,6.3434515,1.0,34.04793,29.047934,4.00843,5.1294837,3.4766943,3.4766943,4.4267693,2.9511793,2.9511793,10.329127,3.0488207,3.9511793,188.53539,2.9511793,8.474485,4600.8667,1,3.5255902,0.06601277,0,7.8851666,0,1,1,2.4106815,79.02359,3.099019,1.0,1.0660127,0.06601277,5.4109387,0.17530207,Low
6.279387,85.0797,62.096565,79.07126,87.88551,85.79984,2,6.269555,6.472335,75.14901,70.14901,4.6348042,5.5948167,5.4731045,5.4731045,2.1823936,1.454929,1.454929,5.0922513,4.545071,2.4549289,198.37122,1.454929,4.9818244,20668.43,5,7.081376,3.2714174,1,3.1835117,1,0,0,1.2016871,49.09858,7.907126,5.7445216,4.271417,4.271417,4.5952244,0.7865165,Low
3.3025172,68.34219,50.977654,59.524467,64.42936,67.55617,4,6.8705254,1.0,16.722094,11.722094,5.8411074,8.186825,4.7318435,4.7318435,3.8850977,2.5900652,2.5900652,9.0652275,3.4099348,3.5900652,177.70195,2.5900652,6.8582215,53961.95,4,6.4164896,1.9682977,0,5.6217675,0,1,0,1.7635459,71.8013,5.9524465,3.7001414,2.9682977,1.9682977,1.3649831,0.7736184,Low
3.2813816,73.82011,84.47919,50.990566,54.18868,59.591194,2,6.0395336,5.6545186,68.49784,63.49784,6.3486843,4.1661816,6.965279,6.965279,3.271528,2.1810188,2.1810188,7.6335654,3.8189812,3.1810188,211.97574,2.1810188,4.2157397,31473.842,2,4.8852534,1.399371,1,5.7816477,0,0,1,4.565908,63.620373,5.0990567,5.36465,2.3993711,1.399371,6.347936,0.67587435,Low
4.949537,80.983154,77.41284,65.26832,71.321976,72.91709,2,7.3931293,1.3805416,39.4886,34.4886,6.8445697,7.051981,6.4941897,6.4941897,0.95129526,0.6341968,0.6341968,2.219689,5.3658032,1.6341969,122.83132,0.6341968,3.1400073,7381.3267,3,5.612413,2.351221,1,3.282976,1,0,0,3.1429687,32.683937,6.5268316,5.845411,3.351221,3.351221,3.6868272,1.2239542,Low
7.1408525,91.37499,74.02437,82.5503,92.060356,89.04694,1,6.282989,5.770333,69.91422,64.91422,5.604484,6.175739,6.2682915,6.2682915,2.4561806,1.6374537,1.6374537,5.7310877,4.3625464,2.6374536,196.82693,1.6374537,4.369162,9421.358,1,3.768952,3.5033534,2,3.1341004,1,0,1,1.7649381,52.749073,8.25503,6.7716446,4.503353,4.503353,7.558663,1.0542021,Low
3.2925239,68.26151,50.79338,59.495586,64.3947,67.52921,4,6.6924443,2.3221722,44.974293,39.974293,4.887082,6.3014197,4.7195587,4.7195587,2.72421,1.8161399,1.8161399,6.3564897,4.18386,2.81614,167.70592,1.8161399,6.0965815,15634.188,1,3.9917521,1.9663724,0,4.8497677,0,0,1,1.7531863,56.3228,5.9495583,3.685931,2.9663723,1.9663724,5.6732006,0.8081505,Low
4.945752,82.5306,86.811066,62.890373,68.46845,70.697685,1,6.307858,3.6464193,54.040825,49.040825,6.9860435,5.923303,7.1207376,7.1207376,3.3339758,2.2226505,2.2226505,7.779277,3.7773495,3.2226505,193.1437,2.2226505,4.101913,22435.482,4,6.230677,2.1926916,2,5.0299587,1,0,0,3.928046,64.45301,6.2890377,6.3134294,3.1926916,3.1926916,4.038711,0.92178607,Low
4.5531726,79.10393,78.02839,62.141697,67.57004,69.99892,2,7.118893,3.7623236,56.734936,51.734936,6.310728,5.693784,6.535226,6.535226,0.7392243,0.4928162,0.4928162,1.7248567,5.5071836,1.4928162,142.40771,0.4928162,2.9575903,35914.824,4,6.232927,2.1427798,1,3.3500364,1,0,0,3.392446,29.856325,6.2141695,5.6780057,3.1427798,3.1427798,4.2160687,1.0761576,Low
